gene_symbol,adj.P.Val,logfc_dz
MMP26,0.0219871781680439,2.42700731587756
FREM2,4.96805317043583e-05,2.37792234385531
,3.62940958600914e-05,2.36410213588565
CTSZ,1.66049134632163e-09,2.30615094078019
CRISP3,0.00142030725793783,2.26898977542377
PLA2G4A,8.77948220326629e-05,2.16591985229293
PKHD1L1,0.00714772052609679,2.1297287416612
SNTN,8.11282857239064e-06,2.10501298292176
SNX30,4.55204911593473e-06,2.08212916578412
AGR3,3.55110634038629e-05,2.05597901496479
LOC101927057,1.13526586032259e-05,2.03814015707465
,0.00267974061640115,2.02596404190002
NTN4,1.8939599257364e-05,1.97881566677187
SLAIN1,0.000367034020914564,1.9585707138289
FAM110C,0.00671676307136276,1.95128343714245
ZNF506,1.40933457523065e-06,1.94245746616187
ENPP3,0.0206232829198652,1.88913799242021
TXNDC16,0.000123144269100868,1.87781070861867
RWDD3,2.51744291184695e-06,1.8669313463632
GBP3,0.000293724634042074,1.84731834716631
PDE4DIP,6.44129487754427e-06,1.83612084623911
PIP5K1B,5.37274713837428e-05,1.83161390566955
TOPORS,1.39443777494124e-06,1.82333686124656
CIPC,4.40958847831681e-05,1.80058476593079
TFPI2,0.0114145555194658,1.79935503303705
TSIX,8.75207650224348e-06,1.7982019228219
LY75,1.66155755707656e-05,1.79792277541781
NDP,0.000405861203656004,1.78619243584837
CCDC146,0.00103087460576727,1.780314115975
SLC22A3,0.000272870412312435,1.76454810247534
RBBP5,2.94801910139082e-09,1.75535566321331
PSPH,5.93329027635289e-05,1.73923449254855
IL15,0.00052189722165529,1.72894588969588
LRRC1,0.00209889184145656,1.72425807831447
TRAPPC13,6.88430046177377e-06,1.71903006576353
RSRP1,0.000932692950804133,1.71873750922876
ARMT1,5.71267188276022e-05,1.7155106555959
PRPF39,0.000105884647108638,1.71448192401039
HGD,0.000559307795930753,1.71221011782041
SHPRH,6.43170153219298e-05,1.70286079654746
SDAD1,2.53715150118868e-06,1.70194123781177
ABCA5,0.000128989308715667,1.70159358349122
CLGN,0.000242255059308431,1.69441690703945
FAIM,1.84630333110082e-05,1.68028418677447
KBTBD7,1.8006449797509e-06,1.67769481211578
ZNF140,7.1208043917706e-05,1.67429671065646
MUC15,0.000105044421394834,1.66822410939697
HPS5,1.77670005723821e-06,1.66735343980171
NIPSNAP3A,2.00465361775844e-05,1.65511740827101
EFCAB7,7.01676755579985e-06,1.65415180484217
DMXL1,5.1354633693118e-05,1.65241881059215
TMEM144,1.71347885695011e-05,1.65226983921597
ZNF573,8.85422125439672e-06,1.64358537400334
AKR1C3,6.95587928173296e-06,1.64271557027771
SLU7,6.80428722541352e-07,1.6401454053891
TRAPPC6B,7.35953867606769e-05,1.63940453049455
YIPF5,1.12642991883037e-06,1.63306049398721
PPP3R1,3.71586118680636e-07,1.63117193825767
IFNGR1,4.72649548566011e-05,1.62535940457852
DNAAF4,7.95320095134988e-07,1.62335490326847
OSBPL1A,1.14303080520296e-07,1.62263952757987
BTAF1,0.000144118375152185,1.61833907421961
ACTR6,1.33015119071939e-05,1.6152878227069
SLC16A6,0.000829578364322925,1.61419950595246
DDX60,1.2484346838575e-05,1.61331058728732
TIGD2,1.02224863339219e-05,1.61159912529054
BIVM,5.29270492349249e-06,1.61056356367185
CCDC113,1.75323774107051e-06,1.60958289308963
CWH43,0.000251020627737066,1.60714508053561
RRM2B,3.57425149831282e-06,1.60695199310323
GRAMD1C,0.0184650772638508,1.60665930531505
CTNNB1,1.62246548020927e-08,1.60552247068454
C1D,0.000136906864946345,1.60467700501348
GPAM,2.95630890577748e-07,1.600904833102
HERPUD2,2.06260269668845e-06,1.60082501276078
CMTR2,1.02098498925613e-05,1.59958258601639
EXOC8,7.86169813563938e-06,1.5963960953001
SPA17,1.14211079643064e-06,1.59609567253781
PCYOX1,3.96957048189123e-05,1.5897595640562
SLC25A43,0.000190003517653555,1.58767992081445
PHYH,2.99115822316252e-07,1.58648987887159
APPL1,2.92539661257673e-06,1.57887184971369
PLAGL1,0.000472225433557257,1.57704262297351
SGCE,0.00102099937570918,1.57141966500409
ZC3H12C,7.951728268064e-06,1.57027693008692
ADAMTS5,6.29961475627718e-05,1.56708945041602
PIBF1,1.77776671242054e-05,1.5662401393435
LRIF1,2.29187985918053e-05,1.56327337451305
SUCLA2,9.03362060638862e-05,1.56150945697905
TAF1D,5.97423603373199e-05,1.55819732404648
ASB3,6.12375649829966e-06,1.55547976747816
SMC3,1.23626160811193e-06,1.55502794681817
TUBE1,0.000203014105639749,1.55485493543519
HSDL2,1.72942271475716e-05,1.5547924895717
IFIH1,2.21344124580861e-06,1.55442693003224
EAF1,5.82006974599385e-06,1.54920872307611
C17orf75,8.83391524182004e-07,1.54903933136786
PYGL,5.85690102920745e-05,1.54742498741686
CNTN3,0.00106977381134825,1.54490092594242
DSG2,3.9048801110146e-05,1.54114458124295
ZNF277,2.68612477519242e-05,1.53925727346558
SWAP70,5.09355019776626e-05,1.53570894506656
DHX29,0.000111071930717564,1.53293276878427
RUNDC3B,9.86869606254241e-06,1.53158565632571
AGL,1.05636296592462e-05,1.53083482513544
SYNJ2BP,1.72169387375148e-05,1.52981813499177
OLFM4,0.00242925978773878,1.52940540557014
WDR47,4.26985452259393e-06,1.52649844790457
DBF4,0.000470632243379736,1.52462330561157
MOB1B,5.44408353203265e-05,1.51820216775831
YWHAB,1.30609332238871e-06,1.51518432857737
RPS6KC1,7.41484059602745e-05,1.51382180900366
POC1B,0.000485683501679284,1.50995196625491
SRP72,1.08134328977506e-05,1.50790061432021
MNS1,2.31881427322889e-06,1.5071505183705
BRCC3,1.00779111319885e-05,1.50686644078431
CETN3,6.59688900427338e-06,1.5057626542515
SLC19A2,3.97521405068318e-05,1.50265364030718
LRP11,9.49307522259061e-05,1.50183918478061
UBR3,1.84497719677486e-05,1.50096460942502
PPWD1,0.000458029790143827,1.50084986352384
BAZ2B,0.000171331304838946,1.50044466318109
BBS2,2.48291350303655e-06,1.49857616111874
GSAP,0.000860215497043863,1.49718027810154
LOC100287896,4.55039255793257e-07,1.4969926774669
LINC02888,0.00938869231065726,1.49684822953626
NDUFA5,0.000107571937375353,1.49615634138064
ANXA3,0.00196641502099537,1.49303561638813
PCSK5,5.13816199999322e-07,1.49251055874876
IL33,2.0500816171274e-05,1.48970598951994
FUNDC1,7.01676755579985e-06,1.48824754904005
GHR,1.43082391421601e-05,1.48462355421032
ACSL3,7.4757258046973e-05,1.4844712036403
UFL1,2.66980900198055e-05,1.4810575374628
ATP8B1,1.02207571073068e-05,1.48103773450954
PTER,5.2169167085735e-06,1.48012281911723
NAP1L5,6.25141648867157e-05,1.47969335544425
LINC00645,0.0016994506116176,1.47675784097154
GLIS3,4.78842891849585e-06,1.47546233085696
RRAGD,2.21835717536283e-05,1.47349648076396
EIF2AK3,3.35720912799822e-05,1.47326808075589
CREG1,3.71644993497167e-05,1.47242984405651
INTU,2.47922702439257e-05,1.47219301833941
RIT1,7.95320095134988e-07,1.47000138279909
PHKB,3.48672091481411e-05,1.46798624223075
C15orf48,0.0234931478956737,1.46690190291841
PTN,0.00030200884241891,1.46428955696756
KAT2B,3.63024593228651e-05,1.4638715770182
ADAT1,8.38805491972169e-07,1.46350969292802
OSTF1,5.82765482129245e-05,1.46347422645974
ARHGAP18,3.72152178406271e-07,1.46149268708488
VEZT,4.90905241049746e-05,1.45855647579905
NCEH1,9.77471913586696e-05,1.45747851471952
PAPOLA,1.25245547460637e-05,1.45153543794744
PLA2G7,3.96823959054867e-05,1.4502459611028
PRKX,0.0041857376051198,1.45016725780128
VLDLR,0.000136653206278467,1.44950376165211
SPAG1,0.00066812733776376,1.4477029326327
THUMPD1,0.000130883979187686,1.4450583179119
CAPSL,0.000111610639780885,1.4440352212256
TOGARAM1,6.38682887499552e-05,1.4431971602169
STK39,5.44829344947539e-05,1.44132934217166
ZNF23,8.63239702896654e-05,1.43778024415214
LINC00844,0.0427916626241206,1.43692554806681
NRBF2,5.71958129240576e-05,1.43558153061671
ZMAT1,0.00056115434373053,1.43509480296952
CRISPLD1,0.00043114882580616,1.4338469927963
PPIP5K2,4.63827712819103e-05,1.43147680507668
ZNF83,0.00583149318892244,1.42949995448378
ZNF596,6.6572946740647e-06,1.42791712013783
AASDHPPT,2.15093795094403e-05,1.42774685753687
WDR11,7.30537067012075e-05,1.42731620013577
ENPP5,1.83106256085356e-07,1.42625620570922
ZBED8,2.97409431596941e-05,1.42402000734247
FNBP1L,1.793682749991e-05,1.42366693057107
EOGT,0.000853781950226691,1.42150061228475
PLCB4,0.00739727692494812,1.41996796135589
ALG14,1.54289378534698e-05,1.41947113842678
SLC15A2,0.00230761887869452,1.41725068932962
HCG11,1.66049134632163e-09,1.41611018655539
MORC4,4.66256659235263e-05,1.41516419865864
AASS,5.20731890627884e-06,1.41490676609721
AMZ2P1,8.61883245622646e-05,1.40996342899193
DMXL2,0.00123121252037754,1.40871018029676
PHAX,1.38716585474718e-06,1.40825331293684
LIMA1,1.11929876321661e-05,1.40763405481488
ANK3,0.000178935875867889,1.40607576902396
DDX60L,1.34107753599469e-05,1.40533242002905
TEX9,5.37958762267716e-10,1.4047412714273
NPHP3,0.000517833366028313,1.4046978263798
FZD6,0.00168156653997662,1.40397977149215
TLR3,3.55110634038629e-05,1.40077099105367
DCDC2,0.000134372469782492,1.39989129106829
MSMO1,6.35773309442674e-05,1.39950844346314
GNL2,0.000217425046836195,1.39907798834711
SLC35B3,5.86850950829593e-05,1.39631797152708
ZNF880,6.13188822139622e-05,1.39557487980994
KDM3A,0.00067391546892062,1.39368491790718
TMEM178A,0.000503652870973805,1.39280956866313
EFHB,2.21344124580861e-06,1.39278115646101
CLK4,0.000221257505113252,1.39261043062435
BBS7,2.91624095234936e-06,1.39210997806698
MMUT,5.29861376825375e-05,1.38724840987479
HK2,0.000516496210985069,1.38306210076146
ETAA1,9.91495827291207e-06,1.38301420270782
ZNF823,3.50092391577833e-05,1.38081320933801
GET1,0.000124560977665465,1.37998566005805
MIR302CHG,0.000106011651648557,1.37962446599309
FAM81B,0.000143482860371918,1.37912126984812
DNAJC9,0.000103869445228575,1.37872277158847
PLOD2,8.28227886904459e-05,1.37774331809729
MITD1,0.000111071930717564,1.37611903522591
TPD52L1,0.00441720257460415,1.37325039334005
SERTAD2,2.01347691432613e-05,1.37085342385567
NLK,1.92378014216139e-07,1.37064516660723
F2R,0.00190509365257746,1.36987677682026
BTBD3,0.00227283512799434,1.36958656396316
KCTD18,3.58457228468646e-05,1.36942407569668
CERT1,1.28953389670396e-05,1.36932160732509
CHORDC1,0.000863486163891688,1.36881879861306
DBR1,1.29017438633407e-06,1.36857865869569
MAP4K3,0.00109874018419555,1.36802017326269
TMCC3,4.63640213555854e-06,1.3672154246939
RALGAPA1,0.000867453963857129,1.36714687930641
MRPL13,0.000684629168200292,1.36711384615328
CIR1,0.000195834591269455,1.36708000306339
PCDH20,0.000500286416406933,1.36515519197684
ADGRG2,0.0277032084828958,1.36414150878773
ZUP1,1.84383378025961e-05,1.36305367502178
CEP70,7.01594009576364e-05,1.36294577595716
UGT8,2.17913620572056e-05,1.36268861216455
CAPZA2,0.00013546423445369,1.36265299045492
FAM214A,0.00103118884694917,1.36242057737585
MIR29B2CHG,0.00108147114278877,1.36098541750166
WIPI1,4.06000215479791e-05,1.35961969279247
DARS1,2.72734568749489e-05,1.3579994220855
COIL,1.99041951209534e-06,1.3565431574064
RGS7BP,1.10949202721665e-05,1.35536533690795
HSP90B1,0.000363538739897853,1.35531696713734
HIBCH,4.8249313523255e-06,1.35522840680924
CXorf38,1.18167834223124e-06,1.35461061369185
LAMP2,6.62722394516117e-06,1.3528304292746
RBIS,8.83391524182004e-07,1.35118807309554
CASP6,9.06305938357044e-07,1.35060215676015
RLF,3.77638754801002e-06,1.34897659147653
GNPTAB,3.28981750404392e-06,1.34816116687302
HTR2B,0.00644297855668155,1.34811867137328
GNAI1,0.000252443060219243,1.34805478857312
TSNAX,4.90905241049746e-05,1.34797788433677
EIF2AK4,6.56144737396863e-06,1.34689582025796
APOO,0.000133066480812775,1.34633320025286
MPHOSPH10,0.000324490901143977,1.34569838319983
PHACTR2,5.02651988583164e-06,1.34476275671966
DKK1,0.0395096255058109,1.34441767965391
SPP1,0.016611973862999,1.3429566207552
SPTSSA,6.39660862979802e-05,1.34130789142062
MTR,0.00135542241813004,1.34054395331883
MCC,1.69203926634055e-05,1.33949882718248
PLEKHG1,2.26172078645684e-05,1.33891937731144
PRELID3B,0.000259066820067327,1.33864110364885
IFI44L,0.000213110493648753,1.33733793838067
ZNF776,1.12064726280032e-05,1.33624612786165
GMCL1,6.91264008183444e-06,1.3357093942165
MTIF3,8.87274424873597e-06,1.33536025557311
ENPEP,0.00857520552257936,1.33362378040674
RAB11FIP2,2.67672792225946e-05,1.33310831092553
TMEM135,6.28327935400212e-05,1.33274553552856
ABAT,0.00184791296020748,1.33218451087888
GORAB,4.69584493996962e-05,1.33011135346389
CEP76,9.52202817700533e-06,1.32930863702704
USP46,1.2164855883212e-06,1.32919214702351
EHHADH,2.08181262962316e-07,1.3281593320585
C2CD5,0.000756859291390703,1.32766891272862
SLC46A2,0.0465711076985635,1.32766302597855
ZNF440,0.000140867471995441,1.32724168077833
BPGM,1.19957542686284e-05,1.32638535937298
CRACD,1.35456063287487e-05,1.32633147832611
PYROXD1,0.000375871681394279,1.32590183015428
C9orf64,1.77370597190039e-06,1.32585552529656
WASHC2C,0.000676740832409084,1.32584799565351
GINM1,1.69203926634055e-05,1.325514224505
MRPL19,5.84118730124576e-06,1.3252269220472
SANBR,0.000119877523340739,1.32447566442549
RAD54B,0.00141788278560545,1.32447292516602
ARL6IP5,2.43827652561362e-05,1.32418232243824
F3,0.00252066011974406,1.32207056671223
ST3GAL6,0.000684296030128767,1.32161850520396
KRBOX4,0.00014192514956731,1.32127307000518
SPATA5L1,2.65978423053798e-05,1.31994658467154
CUTALP,0.000777862387469395,1.31866943533467
KLHL8,2.58461572388062e-05,1.31860730948163
UBLCP1,4.23808197176057e-05,1.31802076601353
MDM1,5.60662090243928e-06,1.31786263112363
TMF1,6.36832035594982e-05,1.31717159149703
MRPL3,0.00014918735273957,1.31660125752452
ABRAXAS1,2.34641951912781e-06,1.316043110864
DNAI7,1.30672188705125e-05,1.31532477025012
ANKRA2,0.000110011192482853,1.31365711759861
MGME1,3.67840434371694e-05,1.31283032663146
ARFGAP3,0.000442949911234221,1.31147675898395
HEY1,0.00182201768888755,1.31080201850634
SLC38A6,0.000596351237791644,1.3104011095656
C2orf76,6.4194917305696e-06,1.3085903235423
RB1CC1,6.87623919034053e-05,1.30851792613884
UXS1,2.187226059962e-06,1.30812614673398
LAMTOR3,1.37221206239407e-05,1.30696134950417
ATAD2,5.93329027635289e-05,1.30599145276145
TMEM17,1.66049134632163e-09,1.30437186944211
POLI,8.59570057216887e-05,1.30358474582144
LRBA,8.11282857239064e-06,1.30274439153252
CWC22,1.8939599257364e-05,1.30209437299582
PEG3,0.000925166626925584,1.30056195966081
SERINC1,0.00181833242013522,1.2998017419351
BAG5,1.8830771748369e-05,1.29974757966971
CHMP4C,0.000269800534983481,1.29931880714942
RESF1,0.00213700727730211,1.29925960045302
CYP27C1,1.5145452243003e-05,1.29859322941886
FASTKD3,0.000112042435051121,1.29776613489028
PPIL4,0.000290535402328805,1.29715193055955
MASTL,5.20731890627884e-06,1.29602057467145
CHMP5,5.67521254513462e-05,1.29576893439098
TTF2,8.07380806593445e-05,1.2954271006617
PIGK,3.70408385353683e-05,1.2949085104438
OTUD6B,5.38181584467763e-05,1.29471830278641
DISP1,8.49253744892716e-06,1.29369177910965
CRY1,0.000106120305228893,1.29356636016155
TTC37,4.39606228404881e-05,1.29281036268814
WASHC3,1.38701199401901e-05,1.2913304816267
NUDCD2,2.44508554180407e-05,1.28922890986873
LONRF1,4.01608265994664e-06,1.2887542049211
PLIN2,3.9331264195304e-05,1.28859036181551
NUCB2,3.77755710709222e-05,1.28847023696693
NME5,4.35610706855752e-06,1.28713457866678
TUNAR,0.000221891703855845,1.28687822286865
AK4,0.000168640043160397,1.28563441022553
CCDC91,4.11524117044293e-05,1.28506945684993
GBP1,0.0107933845372366,1.28432386740748
BIRC3,0.000925557451185137,1.28244401506378
ING2,1.28340901226728e-05,1.28036973907788
RECQL,7.34351802477015e-05,1.2799257824927
KDSR,8.38805491972169e-07,1.27863065848923
MAP2K6,0.00525989403768295,1.27833621880474
SUMO1,0.000132240875176135,1.27745078039324
LIMCH1,5.64100933537525e-06,1.27681371303761
HOATZ,2.52170684493044e-05,1.27564867917463
SLC44A3,0.000870254396899523,1.27541390495211
CRYZL2P,0.00336841444269925,1.27535121059809
ADK,6.43963998070972e-06,1.27329853862639
RRP15,4.01608265994664e-06,1.2730261068226
IRAK1BP1,1.7249127146943e-08,1.27282748749104
GCA,4.78148975702701e-06,1.27244794510497
GOLGA8A,0.0262766545767789,1.27197094905685
FRYL,1.44486781138065e-05,1.271352201581
DNM3OS,0.000673534968121713,1.27124871891262
HMGN3,8.42593885972199e-05,1.27119417144076
UBA3,0.000129055115094983,1.27114127426535
DPY19L3,3.82032503942762e-05,1.27079413938885
IMPA1,2.54532702728887e-05,1.27051024123096
NEMF,0.000334595193964993,1.26960076862121
ITGB8,6.13789744403678e-05,1.26954473582219
MFN1,0.00040100164423379,1.26874631101207
ENPP4,7.8237362649333e-05,1.26844421002293
GLUD1,7.01890637676976e-05,1.26623696731127
TDP2,0.000312288816993324,1.26530989408478
MEF2A,8.38893499823264e-06,1.26518928728017
HERPUD2-AS1,1.57527042690073e-05,1.2648265669578
NAP1L3,0.00140973254605907,1.26430305833713
HOOK1,0.000165678972200934,1.26413550722547
B4GALT4,0.000340305902476381,1.2628823057495
MACO1,1.23047766647668e-06,1.26239535661534
AMY2B,0.000140138393296328,1.26209146102992
NUDT12,7.78099168885759e-06,1.26169447113214
USP53,0.0063043237782627,1.26154573876859
DAAM1,0.000132474861347333,1.25928188656224
CCNYL1,1.08037984145766e-06,1.25856722843615
CLK1,0.0116496245286303,1.25849853552609
LLPH,4.11524117044293e-05,1.25843082353232
CD36,0.0227019429335693,1.25813124343187
TMEM87B,3.26414437700454e-05,1.25722609067575
STXBP6,0.00359792081970059,1.25544930876689
NMT2,4.57659050548797e-06,1.25414928595888
AUH,2.25280427648435e-05,1.25383708088969
ALDH8A1,0.00687466913926747,1.2526439317975
LRRC40,0.000493670445373095,1.25214989581302
TTC14,0.000159657378568397,1.25151389485788
ZNF320,8.52833044457858e-05,1.25127283458164
EIF3F,1.90922429834732e-05,1.25101116804732
BBS4,1.0641242193583e-07,1.25093139692575
TMED6,0.000124990823852385,1.25076266770753
MIB1,1.7199964832466e-05,1.25028134896651
PLEKHB2,1.59284817578051e-06,1.25016268966565
SPA17P1,2.09965128144e-05,1.25013222646022
ZNF281,2.23912396467029e-05,1.24913115249467
RHOBTB3,0.000289154321526267,1.24897209747244
RBM34,1.02264586122186e-05,1.24883101425442
ETFDH,2.03488382635756e-05,1.24820952458434
TMEM268,3.44308386584784e-05,1.24774985347824
ERMP1,6.13188822139622e-05,1.24757513986176
MFSD6,0.000222402222362174,1.24715835233307
ATP6V1H,0.0001344452179228,1.24659257105236
MICU2,0.000217359918460625,1.24645826050176
NSRP1,0.000136534691979158,1.2460598675294
TAF1A,2.80104006809921e-05,1.24601135272142
SYNC,9.59851824933659e-06,1.24589325895471
ATMIN,5.52724553901933e-05,1.24554029030997
HIBADH,0.000110798998257346,1.24479282508368
TMEM69,4.96805317043583e-05,1.24294491851178
ZCRB1,2.47382598713047e-06,1.24287989239536
ANKMY2,8.47113134434527e-05,1.24271523952995
PDZD8,6.00126354306695e-05,1.24197390341775
SMURF2,3.39540477151351e-06,1.24057994720379
KCTD3,0.00226971629594655,1.23954336613719
MED4,1.22065935730604e-05,1.23748958850941
NIPSNAP2,0.000136906864946345,1.2373235913624
ZNF25,1.0393276737211e-06,1.23701496652796
DYNC2LI1,7.77411328254507e-05,1.23700677630968
ARRDC4,0.00161453613438609,1.23589058264168
CRNKL1,0.000127880152224593,1.23540196671314
CYP2J2,0.00285997849217384,1.23385606393028
GON7,0.000310017553839957,1.23367284204412
POGLUT3,6.89426607263448e-05,1.23303962531999
ZNF462,1.62398768402751e-06,1.23251489648448
ARHGAP12,0.000301645550141082,1.23191329380696
EBAG9,1.0393276737211e-06,1.23175984439475
RHOT1,7.3196860815992e-06,1.23152831614007
NUP153,0.000238630780165545,1.23085456417992
CHD1,0.000701274138830619,1.22956256677276
MIS12,4.08878266665061e-05,1.22874809805661
TBPL1,0.00021659250228894,1.22838483757502
FAM155A,4.91172066644419e-06,1.2283776959785
CKMT2,0.00163579320780097,1.22836865480092
CDC14B,2.55480558809838e-06,1.22743830287414
ICE1,5.07271695099679e-05,1.22714193219143
ZNF217,3.47213930833247e-05,1.22713466827824
IDH1,0.00117523936549276,1.22709353909422
WDR41,7.50334009262076e-06,1.22707236518568
NUP35,0.000711723657900693,1.22610273565355
JKAMP,6.90549931176904e-05,1.2259932260165
THEM4,0.000868196183904508,1.2257190211112
BCAS2,4.98899754385342e-05,1.22245173345355
PSMA3-AS1,0.0111021919246945,1.22221124605829
OXR1,0.000264781936858205,1.2216810885424
PET117,1.49946900463598e-05,1.22163142555782
DNAAF2,1.59621801772302e-05,1.2215499409509
SLC25A13,2.19981507936695e-06,1.22137766795067
NEK4,1.63895140858961e-05,1.22136220242561
ABCB10,0.00104505019090717,1.22103993899519
ERLIN2,1.62398768402751e-06,1.22084121348233
,0.000924560246198316,1.22013280974479
CDS1,3.12338059657756e-05,1.22001177345506
GALNT7,0.000121027818716865,1.21974773856235
EAPP,7.94580481261228e-05,1.21938582355222
PNPLA8,0.000235798447312022,1.21831580594614
ZNF280D,1.00779111319885e-05,1.21816894069534
FANCL,0.000148294955112231,1.21745614946436
PDHX,9.57806736748462e-05,1.21716326041292
DLG5,0.00193133289161693,1.21659700291397
EPS15,0.000177444579217237,1.21649992716983
BLOC1S6,8.00533568226501e-05,1.21649792642206
TMA16,3.72714063093115e-05,1.21482431075995
C6orf120,7.76882233806342e-05,1.21415332901925
SPPL2A,1.8830771748369e-05,1.21413149271563
SRP54,7.72315127802159e-06,1.21407638368279
GOLGA5,5.63148883149023e-05,1.21390527196956
SCIN,0.000575368876136518,1.21386974058584
LACTB2,0.000545105112487321,1.21378680881228
IVNS1ABP,0.0038432270060867,1.21362744746892
SGMS1,0.000398178711701151,1.21271426568162
CRISP2,0.00212635998661709,1.2124414994878
PAXIP1,1.80484533906222e-05,1.21237151770003
SLC30A5,0.000119191370294649,1.21055484082122
NNT-AS1,3.19978855493636e-05,1.20973432351638
